project_full_name,fix_commit_hash,buggy_commit_hash,bug_id,bug_type,buggy_file_path,action
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QCTraceSimulator/QCTraceSimulator.Primitive.AssertProb.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QCTraceSimulator/QCTraceSimulator.Primitive.Measure.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QCTraceSimulator/QCTraceSimulator.Primitive.random.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumProcessor/Assert.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumProcessor/AssertProb.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumProcessor/ClassicalControl.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumProcessor/Dump.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumProcessor/Exp.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumProcessor/ExpFrac.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumProcessor/H.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumProcessor/M.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumProcessor/Measure.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumProcessor/R.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumProcessor/R1.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumProcessor/R1Frac.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumProcessor/RFrac.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumProcessor/Reset.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumProcessor/S.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumProcessor/SWAP.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumProcessor/T.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumProcessor/X.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumProcessor/Y.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumProcessor/Z.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumProcessor/random.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumSimulator/Assert.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumSimulator/AssertProb.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumSimulator/ClassicalControl.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumSimulator/Dump.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumSimulator/Exp.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumSimulator/ExpFrac.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumSimulator/H.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumSimulator/M.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumSimulator/Measure.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumSimulator/R.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumSimulator/RFrac.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumSimulator/S.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumSimulator/T.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumSimulator/X.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumSimulator/Y.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumSimulator/Z.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QuantumSimulator/random.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/ToffoliSimulator/Assert.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/ToffoliSimulator/AssertProb.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/ToffoliSimulator/Dump.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/ToffoliSimulator/Exp.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/ToffoliSimulator/ExpFrac.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/ToffoliSimulator/H.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/ToffoliSimulator/M.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/ToffoliSimulator/Measure.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/ToffoliSimulator/R.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/ToffoliSimulator/RFrac.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/ToffoliSimulator/Random.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/ToffoliSimulator/S.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/ToffoliSimulator/SWAP.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/ToffoliSimulator/T.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/ToffoliSimulator/X.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/ToffoliSimulator/Y.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/ToffoliSimulator/Z.cs,M
microsoft/qsharp-runtime,42781886d9d3dd762423e45c69323c9a53c57c0f,42781886d9d3dd762423e45c69323c9a53c57c0f^1,2102,Classical,src/Simulation/QCTraceSimulator/DepthCounter.cs,M
microsoft/qsharp-runtime,42781886d9d3dd762423e45c69323c9a53c57c0f,42781886d9d3dd762423e45c69323c9a53c57c0f^1,2102,Classical,src/Simulation/QCTraceSimulator/DistinctInputsChecker.cs,M
microsoft/qsharp-runtime,42781886d9d3dd762423e45c69323c9a53c57c0f,42781886d9d3dd762423e45c69323c9a53c57c0f^1,2102,Classical,src/Simulation/QCTraceSimulator/Exceptions.cs,M
microsoft/qsharp-runtime,42781886d9d3dd762423e45c69323c9a53c57c0f,42781886d9d3dd762423e45c69323c9a53c57c0f^1,2102,Classical,src/Simulation/QCTraceSimulator/InvalidatedQubitsUseChecker.cs,M
microsoft/qsharp-runtime,42781886d9d3dd762423e45c69323c9a53c57c0f,42781886d9d3dd762423e45c69323c9a53c57c0f^1,2102,Classical,src/Simulation/QCTraceSimulator/QCTraceSimulatorCore.cs,M
microsoft/qsharp-runtime,42781886d9d3dd762423e45c69323c9a53c57c0f,42781886d9d3dd762423e45c69323c9a53c57c0f^1,2102,Classical,src/Simulation/QCTraceSimulator/QubitMetrics.cs,M
microsoft/qsharp-runtime,42781886d9d3dd762423e45c69323c9a53c57c0f,42781886d9d3dd762423e45c69323c9a53c57c0f^1,2102,Classical,src/Simulation/Simulators/QCTraceSimulator/QCTraceSimulatorImpl.cs,M
microsoft/qsharp-runtime,796dc27a2ec0fb72773aa25ad9057284d9327384,796dc27a2ec0fb72773aa25ad9057284d9327384^1,2105,Classical,src/Simulation/QsharpCore/Reset.qs,M
microsoft/qsharp-runtime,a9245fb759c6a415fd8daaca733ba78a0e9d9f4f,a9245fb759c6a415fd8daaca733ba78a0e9d9f4f^1,2117,Classical,src/Simulation/Simulators/QCTraceSimulator/QCTraceSimulatorImpl.cs,M
microsoft/qsharp-runtime,37f2dbec543357b574140f94760e162635de893a,37f2dbec543357b574140f94760e162635de893a^1,2129,Classical,src/Simulation/qdk_sim_rs/build.rs,M
Qiskit/qiskit-terra,a18ef48c8a9fd0182064c81c0e7d79ad1c4c0ee6,a18ef48c8a9fd0182064c81c0e7d79ad1c4c0ee6^1,225,Quantum,qiskit/_quantumprogram.py,M
Qiskit/qiskit-terra,a18ef48c8a9fd0182064c81c0e7d79ad1c4c0ee6,a18ef48c8a9fd0182064c81c0e7d79ad1c4c0ee6^1,225,Quantum,qiskit/extensions/standard/barrier.py,M
Qiskit/qiskit-terra,a18ef48c8a9fd0182064c81c0e7d79ad1c4c0ee6,a18ef48c8a9fd0182064c81c0e7d79ad1c4c0ee6^1,225,Quantum,qiskit/mapper/_coupling.py,M
Qiskit/qiskit-terra,6b6c370725dec7b61618c1d6f1cc62b8cf1a0907,6b6c370725dec7b61618c1d6f1cc62b8cf1a0907^1,234,Classical,src/qasm-simulator-cpp/src/backends/clifford_backend.hpp,M
Qiskit/qiskit-terra,00d37c780dba447551e1e544a12b3aef10a43d53,00d37c780dba447551e1e544a12b3aef10a43d53^1,255,Quantum,CHANGELOG.rst,M
Qiskit/qiskit-terra,00d37c780dba447551e1e544a12b3aef10a43d53,00d37c780dba447551e1e544a12b3aef10a43d53^1,255,Quantum,qiskit/unroll/_circuitbackend.py,M
Qiskit/qiskit-ignis,439b3ee739fde633337f89b617c18821b25da0ad,439b3ee739fde633337f89b617c18821b25da0ad^1,26,Quantum,qiskit/ignis/characterization/calibrations/pulse_schedules.py,M
Qiskit/qiskit-ignis,0af27dd1fdd5c4e4d2ef80d21d0375d11a1625fd,0af27dd1fdd5c4e4d2ef80d21d0375d11a1625fd^1,27,Classical,qiskit/ignis/verification/randomized_benchmarking/circuits.py,M
Qiskit/qiskit-ignis,824372e18a42a735bbef37cd8ee61bc5d5821f9f,824372e18a42a735bbef37cd8ee61bc5d5821f9f^1,30,Classical,qiskit/ignis/verification/randomized_benchmarking/dihedral.py,M
Qiskit/qiskit-ignis,1f7b71999c28483064e91882ef1510ede23ba0e2,1f7b71999c28483064e91882ef1510ede23ba0e2^1,31,Quantum,qiskit/ignis/mitigation/expval/complete_mitigator.py,M
Qiskit/qiskit-ignis,1f7b71999c28483064e91882ef1510ede23ba0e2,1f7b71999c28483064e91882ef1510ede23ba0e2^1,31,Quantum,qiskit/ignis/mitigation/expval/ctmp_mitigator.py,M
Qiskit/qiskit-ignis,1f7b71999c28483064e91882ef1510ede23ba0e2,1f7b71999c28483064e91882ef1510ede23ba0e2^1,31,Quantum,qiskit/ignis/mitigation/expval/tensored_mitigator.py,M
Qiskit/qiskit-ignis,864663d2f6212d893731ec2b5678592e4f9a4a02,864663d2f6212d893731ec2b5678592e4f9a4a02^1,32,Classical,qiskit/ignis/verification/topological_codes/fitters.py,M
Qiskit/qiskit-ignis,2f47127a99b709af2ea1f844aeee8f1d90e49194,2f47127a99b709af2ea1f844aeee8f1d90e49194^1,33,Classical,tox.ini,M
PennyLaneAI/pennylane,105bc044a0a35684ec961310aca212d49ba5c451,105bc044a0a35684ec961310aca212d49ba5c451^1,35,Classical,openqml-sf/openqml_sf/fock.py,M
PennyLaneAI/pennylane,105bc044a0a35684ec961310aca212d49ba5c451,105bc044a0a35684ec961310aca212d49ba5c451^1,35,Classical,openqml-sf/openqml_sf/gaussian.py,M
Qiskit/qiskit-ignis,3694ca68abf54a03e73318e81d8932e6a7159f12,3694ca68abf54a03e73318e81d8932e6a7159f12^1,4,Classical,qiskit/ignis/verification/randomized_benchmarking/circuits.py,M
Qiskit/qiskit-ignis,3694ca68abf54a03e73318e81d8932e6a7159f12,3694ca68abf54a03e73318e81d8932e6a7159f12^1,4,Classical,qiskit/ignis/verification/tomography/basis/circuits.py,M
Qiskit/qiskit-ignis,3694ca68abf54a03e73318e81d8932e6a7159f12,3694ca68abf54a03e73318e81d8932e6a7159f12^1,4,Classical,qiskit/ignis/verification/tomography/basis/paulibasis.py,M
Qiskit/qiskit-terra,103f6ffcee69b924417f59c0cc830815b6728387,103f6ffcee69b924417f59c0cc830815b6728387^1,505,Quantum,qiskit/circuit/quantumcircuit.py,M
Qiskit/qiskit-terra,3c220265117f6d1a2a9661c7f01852b388ff5be9,3c220265117f6d1a2a9661c7f01852b388ff5be9^1,514,Quantum,qiskit/scheduler/methods/basic.py,M
PennyLaneAI/pennylane,504c58d74a6496d9dc72fe1667bac656f2ada18b,504c58d74a6496d9dc72fe1667bac656f2ada18b^1,53,Classical,doc/tutorials/qubit_rotation.rst,M
PennyLaneAI/pennylane,504c58d74a6496d9dc72fe1667bac656f2ada18b,504c58d74a6496d9dc72fe1667bac656f2ada18b^1,53,Classical,pennylane/operation.py,M
Qiskit/qiskit-terra,32aba60331d6a6789e4656fb5c772d913e17389c,32aba60331d6a6789e4656fb5c772d913e17389c^1,556,Quantum,qiskit/assembler/assemble_schedules.py,M
Qiskit/qiskit-terra,e8c5a7e41b20fe3a4a1370d95a08be0c9b47c489,e8c5a7e41b20fe3a4a1370d95a08be0c9b47c489^1,567,Classical,qiskit/aqua/operators/weighted_pauli_operator.py,M
Qiskit/qiskit-terra,04f20797eaa1a460e405adb8333508cd73bc448b,04f20797eaa1a460e405adb8333508cd73bc448b^1,663,Quantum,qiskit/pulse/transforms.py,M
Qiskit/qiskit-terra,0885e65b630204330113e5f7e570d84dec2ba293,0885e65b630204330113e5f7e570d84dec2ba293^1,679,Classical,qiskit/tools/events/progressbar.py,M
Qiskit/qiskit-terra,0885e65b630204330113e5f7e570d84dec2ba293,0885e65b630204330113e5f7e570d84dec2ba293^1,679,Classical,qiskit/tools/events/pubsub.py,M
Qiskit/qiskit-ignis,23d5ef8231d0bb95cb03ad9b1b62ee37757b24b3,23d5ef8231d0bb95cb03ad9b1b62ee37757b24b3^1,7,Classical,qiskit/ignis/mitigation/measurement/circuits.py,M
Qiskit/qiskit-ignis,23d5ef8231d0bb95cb03ad9b1b62ee37757b24b3,23d5ef8231d0bb95cb03ad9b1b62ee37757b24b3^1,7,Classical,qiskit/ignis/mitigation/measurement/fitters.py,M
Qiskit/qiskit-ignis,23d5ef8231d0bb95cb03ad9b1b62ee37757b24b3,23d5ef8231d0bb95cb03ad9b1b62ee37757b24b3^1,7,Classical,qiskit/ignis/verification/randomized_benchmarking/fitters.py,M
Qiskit/qiskit-terra,b0d31257972f2c87cb4d549429372192d0e159e7,b0d31257972f2c87cb4d549429372192d0e159e7^1,700,Quantum,qiskit/circuit/quantumcircuit.py,M
Qiskit/qiskit-terra,c00602aadf4062b65ab3862fb729a85b20bf004b,c00602aadf4062b65ab3862fb729a85b20bf004b^1,733,Classical,qiskit/providers/backend.py,M
PennyLaneAI/pennylane,d6ea8b514d41125471b82e821e15ab270003f71a,d6ea8b514d41125471b82e821e15ab270003f71a^1,75,Quantum,pennylane/_qubit_device.py,M
PennyLaneAI/pennylane,d6ea8b514d41125471b82e821e15ab270003f71a,d6ea8b514d41125471b82e821e15ab270003f71a^1,75,Quantum,pennylane/operation.py,M
PennyLaneAI/pennylane,d6ea8b514d41125471b82e821e15ab270003f71a,d6ea8b514d41125471b82e821e15ab270003f71a^1,75,Quantum,pennylane/ops/qubit.py,M
PennyLaneAI/pennylane,d6ea8b514d41125471b82e821e15ab270003f71a,d6ea8b514d41125471b82e821e15ab270003f71a^1,75-5,Quantum,pennylane/_qubit_device.py,M
PennyLaneAI/pennylane,d6ea8b514d41125471b82e821e15ab270003f71a,d6ea8b514d41125471b82e821e15ab270003f71a^1,75-5,Quantum,pennylane/operation.py,M
PennyLaneAI/pennylane,d6ea8b514d41125471b82e821e15ab270003f71a,d6ea8b514d41125471b82e821e15ab270003f71a^1,75-5,Quantum,pennylane/ops/qubit.py,M
PennyLaneAI/pennylane,2096a60c3f94fa9c06dd6a414f8d93b690f136f6,2096a60c3f94fa9c06dd6a414f8d93b690f136f6^1,76,Classical,doc/introduction/circuits.rst,M
PennyLaneAI/pennylane,2096a60c3f94fa9c06dd6a414f8d93b690f136f6,2096a60c3f94fa9c06dd6a414f8d93b690f136f6^1,76,Classical,doc/introduction/operations.rst,M
PennyLaneAI/pennylane,2096a60c3f94fa9c06dd6a414f8d93b690f136f6,2096a60c3f94fa9c06dd6a414f8d93b690f136f6^1,76,Classical,pennylane/collections/qnode_collection.py,M
PennyLaneAI/pennylane,2096a60c3f94fa9c06dd6a414f8d93b690f136f6,2096a60c3f94fa9c06dd6a414f8d93b690f136f6^1,76,Classical,pennylane/vqe/vqe.py,M
Qiskit/qiskit-terra,cb2110957e4b22df8d1bfe42e353fae83af2a14b,cb2110957e4b22df8d1bfe42e353fae83af2a14b^1,787,Quantum,qiskit/circuit/quantumcircuit.py,M
Qiskit/qiskit-terra,d2098068d31f4c04e7dee228a27951a3dde3b4f9,d2098068d31f4c04e7dee228a27951a3dde3b4f9^1,862,Quantum,qiskit/result/distributions/probability.py,M
Qiskit/qiskit-terra,d2098068d31f4c04e7dee228a27951a3dde3b4f9,d2098068d31f4c04e7dee228a27951a3dde3b4f9^1,862,Quantum,qiskit/result/distributions/quasi.py,M
Qiskit/qiskit-aer,29c8ca5bccad8ec76c5d269c14832d7df4ae6e64,29c8ca5bccad8ec76c5d269c14832d7df4ae6e64^1,950,Classical,qiskit/providers/aer/backends/wrappers/CMakeLists.txt,M
Qiskit/qiskit-aer,e25aaaea83eaba1319cd0c770d47d1afd2156e0a,e25aaaea83eaba1319cd0c770d47d1afd2156e0a^1,953,Classical,qiskit/providers/aer/backends/aerbackend.py,M
Qiskit/qiskit-aer,cf5d8027d5a70f45751f1369f548b65c666442e1,cf5d8027d5a70f45751f1369f548b65c666442e1^1,964,Quantum,qiskit/providers/aer/noise/noise_model.py,M
Qiskit/qiskit-aer,6e4b479700f04ccf1a421b819e88fc2218dcdbd3,6e4b479700f04ccf1a421b819e88fc2218dcdbd3^1,968,Classical,src/base/controller.hpp,M
Qiskit/qiskit-aer,43580139161c5b96456ff984fa84a47c5fbcca9a,43580139161c5b96456ff984fa84a47c5fbcca9a^1,980,Classical,CHANGELOG.md,M
Qiskit/qiskit-aer,43580139161c5b96456ff984fa84a47c5fbcca9a,43580139161c5b96456ff984fa84a47c5fbcca9a^1,980,Classical,src/simulators/unitary/unitary_state.hpp,M
